From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
NOTCH2,Q04721,reviewed,NOTC2_HUMAN,"Neurogenic locus notch homolog protein 2, Notch 2, hN2 [Cleaved into: Notch 2 extracellular truncation, N2ECD; Notch 2 intracellular domain, N2ICD ]",NOTCH2,Homo sapiens (Human),2471
NPM1,P06748,reviewed,NPM_HUMAN,"Nucleophosmin, NPM (Nucleolar phosphoprotein B23) (Nucleolar protein NO38) (Numatrin)",NPM1 NPM,Homo sapiens (Human),294
NR4A3,Q92570,reviewed,NR4A3_HUMAN,Nuclear receptor subfamily 4 group A member 3 (Mitogen-induced nuclear orphan receptor) (Neuron-derived orphan receptor 1) (Nuclear hormone receptor NOR-1),NR4A3 CHN CSMF MINOR NOR1 TEC,Homo sapiens (Human),626
NRAS,P01111,reviewed,RASN_HUMAN,"GTPase NRas, EC 3.6.5.2 (Transforming protein N-Ras)",NRAS HRAS1,Homo sapiens (Human),189
NRG1,Q02297,reviewed,NRG1_HUMAN,"Pro-neuregulin-1, membrane-bound isoform, Pro-NRG1 [Cleaved into: Neuregulin-1 (Acetylcholine receptor-inducing activity, ARIA) (Breast cancer cell differentiation factor p45) (Glial growth factor) (Heregulin, HRG) (Neu differentiation factor) (Sensory and motor neuron-derived factor) ]",NRG1 GGF HGL HRGA NDF SMDF,Homo sapiens (Human),640
NSD1,Q96L73,reviewed,NSD1_HUMAN,"Histone-lysine N-methyltransferase, H3 lysine-36 specific, EC 2.1.1.357 (Androgen receptor coactivator 267 kDa protein) (Androgen receptor-associated protein of 267 kDa) (H3-K36-HMTase) (Lysine N-methyltransferase 3B) (Nuclear receptor-binding SET domain-containing protein 1, NR-binding SET domain-containing protein)",NSD1 ARA267 KMT3B,Homo sapiens (Human),2696
NSD2,O96028,reviewed,NSD2_HUMAN,"Histone-lysine N-methyltransferase NSD2, EC 2.1.1.357 (Multiple myeloma SET domain-containing protein, MMSET) (Nuclear SET domain-containing protein 2) (Protein trithorax-5) (Wolf-Hirschhorn syndrome candidate 1 protein)",NSD2 KIAA1090 MMSET TRX5 WHSC1,Homo sapiens (Human),1365
NSD3,Q9BZ95,reviewed,NSD3_HUMAN,"Histone-lysine N-methyltransferase NSD3, EC 2.1.1.370, EC 2.1.1.371 (Nuclear SET domain-containing protein 3) (Protein whistle) (WHSC1-like 1 isoform 9 with methyltransferase activity to lysine) (Wolf-Hirschhorn syndrome candidate 1-like protein 1, WHSC1-like protein 1)",NSD3 WHSC1L1 DC28,Homo sapiens (Human),1437
NT5C2,P49902,reviewed,5NTC_HUMAN,"Cytosolic purine 5'-nucleotidase, EC 3.1.3.5, EC 3.1.3.99 (Cytosolic 5'-nucleotidase II, cN-II) (Cytosolic IMP/GMP-specific 5'-nucleotidase) (Cytosolic nucleoside phosphotransferase 5'N, EC 2.7.1.77) (High Km 5'-nucleotidase)",NT5C2 NT5B NT5CP PNT5,Homo sapiens (Human),561
NTHL1,P78549,reviewed,NTH_HUMAN,"Endonuclease III-like protein 1, hNTH1, EC 3.2.2.-, EC 4.2.99.18 (Bifunctional DNA N-glycosylase/DNA-(apurinic or apyrimidinic site) lyase, DNA glycosylase/AP lyase)",NTHL1 NTH1 OCTS3,Homo sapiens (Human),312
NTRK1,P04629,reviewed,NTRK1_HUMAN,"High affinity nerve growth factor receptor, EC 2.7.10.1 (Neurotrophic tyrosine kinase receptor type 1) (TRK1-transforming tyrosine kinase protein) (Tropomyosin-related kinase A) (Tyrosine kinase receptor) (Tyrosine kinase receptor A, Trk-A) (gp140trk) (p140-TrkA)",NTRK1 MTC TRK TRKA,Homo sapiens (Human),796
NTRK3,Q16288,reviewed,NTRK3_HUMAN,"NT-3 growth factor receptor, EC 2.7.10.1 (GP145-TrkC, Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase)",NTRK3 TRKC,Homo sapiens (Human),839
NUMA1,Q14980,reviewed,NUMA1_HUMAN,"Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22, NMP-22) (Nuclear mitotic apparatus protein, NuMA protein) (SP-H antigen)",NUMA1 NMP22 NUMA,Homo sapiens (Human),2115
NUP214,P35658,reviewed,NU214_HUMAN,Nuclear pore complex protein Nup214 (214 kDa nucleoporin) (Nucleoporin Nup214) (Protein CAN),NUP214 CAIN CAN KIAA0023,Homo sapiens (Human),2090
NUP98,P52948,reviewed,NUP98_HUMAN,"Nuclear pore complex protein Nup98-Nup96, EC 3.4.21.- [Cleaved into: Nuclear pore complex protein Nup98 (98 kDa nucleoporin) (Nucleoporin Nup98, Nup98); Nuclear pore complex protein Nup96 (96 kDa nucleoporin) (Nucleoporin Nup96, Nup96) ]",NUP98 ADAR2,Homo sapiens (Human),1817
NUTM1,Q86Y26,reviewed,NUTM1_HUMAN,NUT family member 1 (Nuclear protein in testis),NUTM1 C15orf55 NUT,Homo sapiens (Human),1132
NUTM2B,A6NNL0,reviewed,NTM2B_HUMAN,NUT family member 2B,NUTM2B FAM22B,Homo sapiens (Human),878
NUTM2D,Q5VT03,reviewed,NTM2D_HUMAN,NUT family member 2D,NUTM2D FAM22D,Homo sapiens (Human),806
OLIG2,Q13516,reviewed,OLIG2_HUMAN,"Oligodendrocyte transcription factor 2, Oligo2 (Class B basic helix-loop-helix protein 1, bHLHb1) (Class E basic helix-loop-helix protein 19, bHLHe19) (Protein kinase C-binding protein 2) (Protein kinase C-binding protein RACK17)",OLIG2 BHLHB1 BHLHE19 PRKCBP2 RACK17,Homo sapiens (Human),323
OMD,Q99983,reviewed,OMD_HUMAN,"Osteomodulin (Keratan sulfate proteoglycan osteomodulin, KSPG osteomodulin) (Osteoadherin, OSAD)",OMD SLRR2C UNQ190/PRO216,Homo sapiens (Human),421
P2RY8,Q86VZ1,reviewed,P2RY8_HUMAN,"P2Y purinoceptor 8, P2Y8",P2RY8,Homo sapiens (Human),359
PABPC1,P11940,reviewed,PABP1_HUMAN,"Polyadenylate-binding protein 1, PABP-1, Poly(A)-binding protein 1",PABPC1 PAB1 PABP PABP1 PABPC2,Homo sapiens (Human),636
PAFAH1B2,P68402,reviewed,PA1B2_HUMAN,"Platelet-activating factor acetylhydrolase IB subunit alpha2, EC 3.1.1.47 (PAF acetylhydrolase 30 kDa subunit, PAF-AH 30 kDa subunit) (PAF-AH subunit beta, PAFAH subunit beta)",PAFAH1B2 PAFAHB,Homo sapiens (Human),229
PALB2,Q86YC2,reviewed,PALB2_HUMAN,Partner and localizer of BRCA2,PALB2 FANCN,Homo sapiens (Human),1186
PATZ1,Q9HBE1,reviewed,PATZ1_HUMAN,"POZ-, AT hook-, and zinc finger-containing protein 1 (BTB/POZ domain zinc finger transcription factor) (Protein kinase A RI subunit alpha-associated protein) (Zinc finger and BTB domain-containing protein 19) (Zinc finger protein 278) (Zinc finger sarcoma gene protein)",PATZ1 PATZ RIAZ ZBTB19 ZNF278 ZSG,Homo sapiens (Human),687
PAX3,P23760,reviewed,PAX3_HUMAN,Paired box protein Pax-3 (HuP2),PAX3 HUP2,Homo sapiens (Human),479
PAX5,Q02548,reviewed,PAX5_HUMAN,"Paired box protein Pax-5 (B-cell-specific transcription factor, BSAP)",PAX5,Homo sapiens (Human),391
PAX7,P23759,reviewed,PAX7_HUMAN,Paired box protein Pax-7 (HuP1),PAX7 HUP1,Homo sapiens (Human),505
PAX8,Q06710,reviewed,PAX8_HUMAN,Paired box protein Pax-8,PAX8,Homo sapiens (Human),450
PBRM1,Q86U86,reviewed,PB1_HUMAN,"Protein polybromo-1, hPB1 (BRG1-associated factor 180, BAF180) (Polybromo-1D)",PBRM1 BAF180 PB1,Homo sapiens (Human),1689
PBX1,P40424,reviewed,PBX1_HUMAN,Pre-B-cell leukemia transcription factor 1 (Homeobox protein PBX1) (Homeobox protein PRL),PBX1 PRL,Homo sapiens (Human),430
PCBP1,Q15365,reviewed,PCBP1_HUMAN,"Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1, hnRNP E1) (Nucleic acid-binding protein SUB2.3)",PCBP1,Homo sapiens (Human),356
PCM1,Q15154,reviewed,PCM1_HUMAN,"Pericentriolar material 1 protein, PCM-1, hPCM-1",PCM1,Homo sapiens (Human),2024
PDCD1LG2,Q9BQ51,reviewed,PD1L2_HUMAN,"Programmed cell death 1 ligand 2, PD-1 ligand 2, PD-L2, PDCD1 ligand 2, Programmed death ligand 2 (Butyrophilin B7-DC, B7-DC) (CD antigen CD273)",PDCD1LG2 B7DC CD273 PDCD1L2 PDL2,Homo sapiens (Human),273
PDE4DIP,Q5VU43,reviewed,MYOME_HUMAN,Myomegalin (Cardiomyopathy-associated protein 2) (Phosphodiesterase 4D-interacting protein),PDE4DIP CMYA2 KIAA0454 KIAA0477 MMGL,Homo sapiens (Human),2346
PDGFB,P01127,reviewed,PDGFB_HUMAN,"Platelet-derived growth factor subunit B, PDGF subunit B (PDGF-2) (Platelet-derived growth factor B chain) (Platelet-derived growth factor beta polypeptide) (Proto-oncogene c-Sis) (Becaplermin)",PDGFB PDGF2 SIS,Homo sapiens (Human),241
PDGFRA,P16234,reviewed,PGFRA_HUMAN,"Platelet-derived growth factor receptor alpha, PDGF-R-alpha, PDGFR-alpha, EC 2.7.10.1 (Alpha platelet-derived growth factor receptor) (Alpha-type platelet-derived growth factor receptor) (CD140 antigen-like family member A) (CD140a antigen) (Platelet-derived growth factor alpha receptor) (Platelet-derived growth factor receptor 2, PDGFR-2) (CD antigen CD140a)",PDGFRA PDGFR2 RHEPDGFRA,Homo sapiens (Human),1089
PDGFRB,P09619,reviewed,PGFRB_HUMAN,"Platelet-derived growth factor receptor beta, PDGF-R-beta, PDGFR-beta, EC 2.7.10.1 (Beta platelet-derived growth factor receptor) (Beta-type platelet-derived growth factor receptor) (CD140 antigen-like family member B) (Platelet-derived growth factor receptor 1, PDGFR-1) (CD antigen CD140b)",PDGFRB PDGFR PDGFR1,Homo sapiens (Human),1106
PER1,O15534,reviewed,PER1_HUMAN,"Period circadian protein homolog 1, hPER1 (Circadian clock protein PERIOD 1) (Circadian pacemaker protein Rigui)",PER1 KIAA0482 PER RIGUI,Homo sapiens (Human),1290
PHF6,Q8IWS0,reviewed,PHF6_HUMAN,PHD finger protein 6 (PHD-like zinc finger protein),PHF6 CENP-31 KIAA1823,Homo sapiens (Human),365
PHOX2B,Q99453,reviewed,PHX2B_HUMAN,"Paired mesoderm homeobox protein 2B (Neuroblastoma Phox, NBPhox) (PHOX2B homeodomain protein) (Paired-like homeobox 2B)",PHOX2B PMX2B,Homo sapiens (Human),314
PICALM,Q13492,reviewed,PICAL_HUMAN,Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein),PICALM CALM,Homo sapiens (Human),652
PIK3CA,P42336,reviewed,PK3CA_HUMAN,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform, PI3-kinase subunit alpha, PI3K-alpha, PI3Kalpha, PtdIns-3-kinase subunit alpha, EC 2.7.1.137, EC 2.7.1.153 (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha, PtdIns-3-kinase subunit p110-alpha, p110alpha) (Phosphoinositide 3-kinase alpha) (Phosphoinositide-3-kinase catalytic alpha polypeptide) (Serine/threonine protein kinase PIK3CA, EC 2.7.11.1)",PIK3CA,Homo sapiens (Human),1068
PIK3CB,P42338,reviewed,PK3CB_HUMAN,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform, PI3-kinase subunit beta, PI3K-beta, PI3Kbeta, PtdIns-3-kinase subunit beta, EC 2.7.1.153 (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta, PtdIns-3-kinase subunit p110-beta, p110beta) (Serine/threonine protein kinase PIK3CB, EC 2.7.11.1)",PIK3CB PIK3C1,Homo sapiens (Human),1070
PIK3R1,P27986,reviewed,P85A_HUMAN,"Phosphatidylinositol 3-kinase regulatory subunit alpha, PI3-kinase regulatory subunit alpha, PI3K regulatory subunit alpha, PtdIns-3-kinase regulatory subunit alpha (Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha, PI3-kinase subunit p85-alpha, PtdIns-3-kinase regulatory subunit p85-alpha)",PIK3R1 GRB1,Homo sapiens (Human),724
PIM1,P11309,reviewed,PIM1_HUMAN,"Serine/threonine-protein kinase pim-1, EC 2.7.11.1",PIM1,Homo sapiens (Human),313
PLAG1,Q6DJT9,reviewed,PLAG1_HUMAN,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),PLAG1,Homo sapiens (Human),500
PLCG1,P19174,reviewed,PLCG1_HUMAN,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1, EC 3.1.4.11 (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II, PLC-II) (Phospholipase C-gamma-1, PLC-gamma-1)",PLCG1 PLC1,Homo sapiens (Human),1290
PML,P29590,reviewed,PML_HUMAN,"Protein PML (E3 SUMO-protein ligase PML, EC 2.3.2.-) (Promyelocytic leukemia protein) (RING finger protein 71) (RING-type E3 SUMO transferase PML) (Tripartite motif-containing protein 19, TRIM19)",PML MYL PP8675 RNF71 TRIM19,Homo sapiens (Human),882
PMS1,P54277,reviewed,PMS1_HUMAN,PMS1 protein homolog 1 (DNA mismatch repair protein PMS1),PMS1 PMSL1,Homo sapiens (Human),932
PMS2,P54278,reviewed,PMS2_HUMAN,"Mismatch repair endonuclease PMS2, EC 3.1.-.- (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)",PMS2 PMSL2,Homo sapiens (Human),862
POLD1,P28340,reviewed,DPOD1_HUMAN,"DNA polymerase delta catalytic subunit, EC 2.7.7.7 (3'-5' exodeoxyribonuclease, EC 3.1.11.-) (DNA polymerase subunit delta p125)",POLD1 POLD,Homo sapiens (Human),1107
POLE,Q07864,reviewed,DPOE1_HUMAN,"DNA polymerase epsilon catalytic subunit A, EC 2.7.7.7 (3'-5' exodeoxyribonuclease, EC 3.1.11.-) (DNA polymerase II subunit A)",POLE POLE1,Homo sapiens (Human),2286
POLG,A0A3B3IS91,reviewed,PLGRF_HUMAN,"POLG alternative reading frame, POLGARF (ORF-Y) [Cleaved into: POLGARF C-terminal fragment, POLGARFin ]",POLG,Homo sapiens (Human),260
POLQ,O75417,reviewed,DPOLQ_HUMAN,"DNA polymerase theta, EC 2.7.7.7 (DNA polymerase eta)",POLQ POLH,Homo sapiens (Human),2590
POLR2A,P24928,reviewed,RPB1_HUMAN,"DNA-directed RNA polymerase II subunit RPB1, RNA polymerase II subunit B1, EC 2.7.7.6 (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1, EC 2.7.7.48)",POLR2A POLR2,Homo sapiens (Human),1970
POT1,Q9NUX5,reviewed,POTE1_HUMAN,"Protection of telomeres protein 1, hPot1 (POT1-like telomere end-binding protein)",POT1,Homo sapiens (Human),634
POU2AF1,Q16633,reviewed,OBF1_HUMAN,POU domain class 2-associating factor 1 (B-cell-specific coactivator OBF-1) (BOB-1) (OCA-B) (OCT-binding factor 1),POU2AF1 BOB1 OBF1,Homo sapiens (Human),256
POU5F1,Q01860,reviewed,PO5F1_HUMAN,"POU domain, class 5, transcription factor 1 (Octamer-binding protein 3, Oct-3) (Octamer-binding protein 4, Oct-4) (Octamer-binding transcription factor 3, OTF-3)",POU5F1 OCT3 OCT4 OTF3,Homo sapiens (Human),360
PPARG,P37231,reviewed,PPARG_HUMAN,"Peroxisome proliferator-activated receptor gamma, PPAR-gamma (Nuclear receptor subfamily 1 group C member 3)",PPARG NR1C3,Homo sapiens (Human),505
PPFIBP1,Q86W92,reviewed,LIPB1_HUMAN,"Liprin-beta-1 (Protein tyrosine phosphatase receptor type f polypeptide-interacting protein-binding protein 1, PTPRF-interacting protein-binding protein 1) (hSGT2)",PPFIBP1 KIAA1230,Homo sapiens (Human),1011
PPM1D,O15297,reviewed,PPM1D_HUMAN,"Protein phosphatase 1D, EC 3.1.3.16 (Protein phosphatase 2C isoform delta, PP2C-delta) (Protein phosphatase magnesium-dependent 1 delta) (p53-induced protein phosphatase 1)",PPM1D WIP1,Homo sapiens (Human),605
PPP2R1A,P30153,reviewed,2AAA_HUMAN,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),PPP2R1A,Homo sapiens (Human),589
PPP6C,O00743,reviewed,PPP6_HUMAN,"Serine/threonine-protein phosphatase 6 catalytic subunit, PP6C, EC 3.1.3.16 [Cleaved into: Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed ]",PPP6C PPP6,Homo sapiens (Human),305
PRCC,Q92733,reviewed,PRCC_HUMAN,Proline-rich protein PRCC (Papillary renal cell carcinoma translocation-associated gene protein),PRCC TPRC,Homo sapiens (Human),491
PRDM1,O75626,reviewed,PRDM1_HUMAN,"PR domain zinc finger protein 1, EC 2.1.1.- (BLIMP-1) (Beta-interferon gene positive regulatory domain I-binding factor) (PR domain-containing protein 1) (Positive regulatory domain I-binding factor 1, PRDI-BF1, PRDI-binding factor 1)",PRDM1 BLIMP1,Homo sapiens (Human),825
PRDM16,Q9HAZ2,reviewed,PRD16_HUMAN,"Histone-lysine N-methyltransferase PRDM16, EC 2.1.1.367 (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1, MDS1/EVI1-like gene 1)",PRDM16 KIAA1675 MEL1 PFM13,Homo sapiens (Human),1276
PRDM2,Q13029,reviewed,PRDM2_HUMAN,"PR domain zinc finger protein 2, EC 2.1.1.355 (GATA-3-binding protein G3B) (Lysine N-methyltransferase 8) (MTB-ZF) (MTE-binding protein) (PR domain-containing protein 2) (Retinoblastoma protein-interacting zinc finger protein) (Zinc finger protein RIZ)",PRDM2 KMT8 RIZ,Homo sapiens (Human),1718
PREX2,Q70Z35,reviewed,PREX2_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 2 protein, P-Rex2, PtdIns(3,4,5)-dependent Rac exchanger 2 (DEP domain-containing protein 2)",PREX2 DEPDC2,Homo sapiens (Human),1606
PRF1,P14222,reviewed,PERF_HUMAN,"Perforin-1, P1 (Cytolysin) (Lymphocyte pore-forming protein, PFP)",PRF1 PFP,Homo sapiens (Human),555
PRKACA,P17252,reviewed,KPCA_HUMAN,"Protein kinase C alpha type, PKC-A, PKC-alpha, EC 2.7.11.13",PRKCA PKCA PRKACA,Homo sapiens (Human),672
PRKAR1A,P10644,reviewed,KAP0_HUMAN,"cAMP-dependent protein kinase type I-alpha regulatory subunit (Tissue-specific extinguisher 1, TSE1)",PRKAR1A PKR1 PRKAR1 TSE1,Homo sapiens (Human),381
PRKCB,P05771,reviewed,KPCB_HUMAN,"Protein kinase C beta type, PKC-B, PKC-beta, EC 2.7.11.13",PRKCB PKCB PRKCB1,Homo sapiens (Human),671
PRKD1,Q15139,reviewed,KPCD1_HUMAN,"Serine/threonine-protein kinase D1, EC 2.7.11.13 (Protein kinase C mu type) (Protein kinase D) (nPKC-D1) (nPKC-mu)",PRKD1 PKD PKD1 PRKCM,Homo sapiens (Human),912
PRPF40B,Q6NWY9,reviewed,PR40B_HUMAN,Pre-mRNA-processing factor 40 homolog B (Huntingtin yeast partner C) (Huntingtin-interacting protein C),PRPF40B HYPC,Homo sapiens (Human),871
PRRX1,P54821,reviewed,PRRX1_HUMAN,"Paired mesoderm homeobox protein 1 (Homeobox protein PHOX1) (Paired-related homeobox protein 1, PRX-1)",PRRX1 PMX1,Homo sapiens (Human),245
PSIP1,O75475,reviewed,PSIP1_HUMAN,"PC4 and SFRS1-interacting protein (CLL-associated antigen KW-7) (Dense fine speckles 70 kDa protein, DFS 70) (Lens epithelium-derived growth factor) (Transcriptional coactivator p75/p52)",PSIP1 DFS70 LEDGF PSIP2,Homo sapiens (Human),530
PTCH1,Q13635,reviewed,PTC1_HUMAN,"Protein patched homolog 1, PTC, PTC1",PTCH1 PTCH,Homo sapiens (Human),1447
PTEN,P60484,reviewed,PTEN_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN, EC 3.1.3.16, EC 3.1.3.48, EC 3.1.3.67 (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)",PTEN MMAC1 TEP1,Homo sapiens (Human),403
PTK6,Q13882,reviewed,PTK6_HUMAN,"Protein-tyrosine kinase 6, EC 2.7.10.2 (Breast tumor kinase) (Tyrosine-protein kinase BRK)",PTK6 BRK,Homo sapiens (Human),451
PTPN11,Q06124,reviewed,PTN11_HUMAN,"Tyrosine-protein phosphatase non-receptor type 11, EC 3.1.3.48 (Protein-tyrosine phosphatase 1D, PTP-1D) (Protein-tyrosine phosphatase 2C, PTP-2C) (SH-PTP2, SHP-2, Shp2) (SH-PTP3)",PTPN11 PTP2C SHPTP2,Homo sapiens (Human),593
PTPN13,Q12923,reviewed,PTN13_HUMAN,"Tyrosine-protein phosphatase non-receptor type 13, EC 3.1.3.48 (Fas-associated protein-tyrosine phosphatase 1, FAP-1) (PTP-BAS) (Protein-tyrosine phosphatase 1E, PTP-E1, hPTPE1) (Protein-tyrosine phosphatase PTPL1)",PTPN13 PNP1 PTP1E PTPL1,Homo sapiens (Human),2485
PTPN6,P29350,reviewed,PTN6_HUMAN,"Tyrosine-protein phosphatase non-receptor type 6, EC 3.1.3.48 (Hematopoietic cell protein-tyrosine phosphatase) (Protein-tyrosine phosphatase 1C, PTP-1C) (Protein-tyrosine phosphatase SHP-1) (SH-PTP1)",PTPN6 HCP PTP1C,Homo sapiens (Human),595
PTPRB,P23467,reviewed,PTPRB_HUMAN,"Receptor-type tyrosine-protein phosphatase beta, Protein-tyrosine phosphatase beta, R-PTP-beta, EC 3.1.3.48 (Vascular endothelial protein tyrosine phosphatase, VE-PTP)",PTPRB PTPB,Homo sapiens (Human),1997
PTPRC,P08575,reviewed,PTPRC_HUMAN,"Receptor-type tyrosine-protein phosphatase C, EC 3.1.3.48 (Leukocyte common antigen, L-CA) (T200) (CD antigen CD45)",PTPRC CD45,Homo sapiens (Human),1306
PTPRD,P23468,reviewed,PTPRD_HUMAN,"Receptor-type tyrosine-protein phosphatase delta, Protein-tyrosine phosphatase delta, R-PTP-delta, EC 3.1.3.48",PTPRD,Homo sapiens (Human),1912
PTPRK,Q15262,reviewed,PTPRK_HUMAN,"Receptor-type tyrosine-protein phosphatase kappa, Protein-tyrosine phosphatase kappa, R-PTP-kappa, EC 3.1.3.48",PTPRK PTPK,Homo sapiens (Human),1439
PTPRT,O14522,reviewed,PTPRT_HUMAN,"Receptor-type tyrosine-protein phosphatase T, R-PTP-T, EC 3.1.3.48 (Receptor-type tyrosine-protein phosphatase rho, RPTP-rho)",PTPRT KIAA0283,Homo sapiens (Human),1441
PWWP2A,Q96N64,reviewed,PWP2A_HUMAN,PWWP domain-containing protein 2A,PWWP2A KIAA1935 MST101,Homo sapiens (Human),755
QKI,Q96PU8,reviewed,QKI_HUMAN,"Protein quaking, Hqk, HqkI",QKI HKQ,Homo sapiens (Human),341
RABEP1,Q15276,reviewed,RABE1_HUMAN,Rab GTPase-binding effector protein 1 (Rabaptin-4) (Rabaptin-5) (Rabaptin-5alpha) (Renal carcinoma antigen NY-REN-17),RABEP1 RAB5EP RABPT5 RABPT5A,Homo sapiens (Human),862
RAC1,P63000,reviewed,RAC1_HUMAN,"Ras-related C3 botulinum toxin substrate 1, EC 3.6.5.2 (Cell migration-inducing gene 5 protein) (Ras-like protein TC25) (p21-Rac1)",RAC1 TC25 MIG5,Homo sapiens (Human),192
RAD17,O75943,reviewed,RAD17_HUMAN,"Cell cycle checkpoint protein RAD17, hRad17 (RF-C/activator 1 homolog)",RAD17 R24L,Homo sapiens (Human),681
RAD21,O60216,reviewed,RAD21_HUMAN,"Double-strand-break repair protein rad21 homolog, hHR21 (Nuclear matrix protein 1, NXP-1) (SCC1 homolog) [Cleaved into: 64-kDa C-terminal product (64-kDa carboxy-terminal product) (65-kDa carboxy-terminal product) ]",RAD21 HR21 KIAA0078 NXP1 SCC1,Homo sapiens (Human),631
RAD51B,O15315,reviewed,RA51B_HUMAN,"DNA repair protein RAD51 homolog 2, R51H2 (RAD51 homolog B, Rad51B) (RAD51-like protein 1)",RAD51B RAD51L1 REC2,Homo sapiens (Human),384
RAF1,P04049,reviewed,RAF1_HUMAN,"RAF proto-oncogene serine/threonine-protein kinase, EC 2.7.11.1 (Proto-oncogene c-RAF, cRaf) (Raf-1)",RAF1 RAF,Homo sapiens (Human),648
RALGDS,Q12967,reviewed,GNDS_HUMAN,"Ral guanine nucleotide dissociation stimulator, RalGDS (Ral guanine nucleotide exchange factor, RalGEF)",RALGDS KIAA1308 RGF,Homo sapiens (Human),914
RANBP2,P49792,reviewed,RBP2_HUMAN,"E3 SUMO-protein ligase RanBP2, EC 2.3.2.- (358 kDa nucleoporin) (Nuclear pore complex protein Nup358) (Nucleoporin Nup358) (Ran-binding protein 2, RanBP2) (p270)",RANBP2 NUP358,Homo sapiens (Human),3224
RAP1GDS1,P52306,reviewed,GDS1_HUMAN,Rap1 GTPase-GDP dissociation stimulator 1 (Exchange factor smgGDS) (SMG GDS protein) (SMG P21 stimulatory GDP/GTP exchange protein),RAP1GDS1 SMGGDS,Homo sapiens (Human),607
RARA,P10276,reviewed,RARA_HUMAN,"Retinoic acid receptor alpha, RAR-alpha (Nuclear receptor subfamily 1 group B member 1)",RARA NR1B1,Homo sapiens (Human),462
RB1,P06400,reviewed,RB_HUMAN,"Retinoblastoma-associated protein (p105-Rb) (p110-RB1) (pRb, Rb) (pp110)",RB1,Homo sapiens (Human),928
RBM10,P0DW28,reviewed,MNS60_HUMAN,"Ribosome biogenesis inhibitor MINAS-60, MINAS-60",RBM10,Homo sapiens (Human),130
RBM15,Q96T37,reviewed,RBM15_HUMAN,RNA-binding protein 15 (One-twenty two protein 1) (RNA-binding motif protein 15),RBM15 OTT OTT1,Homo sapiens (Human),977
RECQL4,O94761,reviewed,RECQ4_HUMAN,"ATP-dependent DNA helicase Q4, EC 3.6.4.12 (DNA helicase, RecQ-like type 4, RecQ4) (RTS) (RecQ protein-like 4)",RECQL4 RECQ4,Homo sapiens (Human),1208
REL,Q04864,reviewed,REL_HUMAN,Proto-oncogene c-Rel,REL,Homo sapiens (Human),619
RET,P07949,reviewed,RET_HUMAN,"Proto-oncogene tyrosine-protein kinase receptor Ret, EC 2.7.10.1 (Cadherin family member 12) (Proto-oncogene c-Ret) [Cleaved into: Soluble RET kinase fragment; Extracellular cell-membrane anchored RET cadherin 120 kDa fragment ]",RET CDHF12 CDHR16 PTC RET51,Homo sapiens (Human),1114
RFWD3,Q6PCD5,reviewed,RFWD3_HUMAN,"E3 ubiquitin-protein ligase RFWD3, EC 2.3.2.27 (RING finger and WD repeat domain-containing protein 3) (RING finger protein 201)",RFWD3 RNF201,Homo sapiens (Human),774
RGPD3,A6NKT7,reviewed,RGPD3_HUMAN,RanBP2-like and GRIP domain-containing protein 3,RGPD3 RGP3,Homo sapiens (Human),1758
RGS7,P49802,reviewed,RGS7_HUMAN,"Regulator of G-protein signaling 7, RGS7",RGS7,Homo sapiens (Human),495
RHOA,P61586,reviewed,RHOA_HUMAN,"Transforming protein RhoA, EC 3.6.5.2 (Rho cDNA clone 12, h12)",RHOA ARH12 ARHA RHO12,Homo sapiens (Human),193
RHOH,Q15669,reviewed,RHOH_HUMAN,Rho-related GTP-binding protein RhoH (GTP-binding protein TTF) (Translocation three four protein),RHOH ARHH TTF,Homo sapiens (Human),191
